customer_id,customer_name,city,state,signup_date
450,Samiha Comar,Silchar,Gujarat,02-01-2023
451,Tanya Gour,Delhi,Kerala,16-06-2025
452,Purab Dua,Ambala,West Bengal,13-04-2024
453,Reyansh Tandon,Mangalore,West Bengal,19-06-2022
454,Veer Deep,Durgapur,Rajasthan,23-04-2023
455,Amani Chakraborty,Satna,Gujarat,29-03-2024
456,Abram Majumdar,Pimpri-Chinchwad,Delhi,24-08-2021
457,Devansh Rana,Ludhiana,Gujarat,29-03-2023
458,Kavya Bhatt,Malegaon,Punjab,08-04-2023
459,Heer Mahal,Bettiah,Punjab,28-10-2025
460,Anay Kade,Chapra,Uttar Pradesh,21-09-2023
461,Tanya Tandon,Kishanganj,Gujarat,30-10-2024
462,Prerak Atwal,Saharsa,Maharashtra,09-02-2022
463,Kavya Dugar,Chandigarh,Kerala,01-07-2024
464,Tara Bala,Phagwara,Rajasthan,09-09-2024
465,Dhruv Sehgal,Nadiad,Punjab,15-02-2024
466,Akarsh Chhabra,Sasaram,Uttar Pradesh,08-08-2022
467,Arnav Aurora,Alappuzha,Kerala,07-12-2022
468,Umang Ramachandran,Rajkot,Tamil Nadu,11-04-2022
469,Hiran Sahni,Phagwara,Tamil Nadu,23-05-2022
470,Inaaya  Chander,Srinagar,Tamil Nadu,13-03-2023
471,Yuvraj  Jani,Bhiwandi,Punjab,20-02-2024
472,Pranay Soni,Arrah,Gujarat,25-12-2022
473,Shlok Korpal,Mirzapur,West Bengal,23-07-2023
474,Rania Bedi,Sikar,Karnataka,26-03-2021
475,Veer Halder,Guna,Punjab,23-10-2025
476,Ivana Dey,Agra,Maharashtra,28-04-2023
477,Charvi Rattan,Amravati,Tamil Nadu,21-06-2023
478,Kiara Luthra,Buxar,Delhi,20-10-2025
479,Eva Ghosh,Raurkela Industrial Township,Tamil Nadu,02-02-2025
480,Misha Dhillon,Cuttack,Kerala,20-07-2021
481,Purab Ram,Noida,Punjab,21-12-2021
482,Samar Gopal,Lucknow,Gujarat,16-07-2024
483,Ira Ratti,Serampore,Kerala,16-08-2022
484,Eshani Yohannan,Medininagar,Tamil Nadu,04-08-2022
485,Jivin Vora,Kolhapur,Karnataka,22-04-2021
486,Mehul Kulkarni,Udaipur,Rajasthan,23-05-2024
487,Elakshi Mammen,Surendranagar Dudhrej,Gujarat,05-02-2021
488,Advik Sandal,Tezpur,Maharashtra,04-03-2023
489,Dharmajan Yadav,Kanpur,Punjab,22-05-2025
490,Lakshay Wali,Bardhaman,Karnataka,28-07-2024
491,Kartik Jani,Bhatpara,Karnataka,02-04-2021
492,Hunar Bains,Patiala,West Bengal,15-07-2024
493,Yuvaan Sridhar,Jamalpur,Punjab,08-09-2023
494,Pranay Toor,Madhyamgram,Gujarat,18-04-2022
495,Ivana Garde,Kumbakonam,Kerala,24-04-2022
496,Ahana  Sehgal,Imphal,Gujarat,25-12-2023
497,Vidur Dhar,Mumbai,Kerala,18-03-2024
498,Indrans Manda,Munger,Kerala,10-07-2022
499,Eshani Kar,Noida,Karnataka,02-07-2024
500,Dishani Balasubramanian,Tinsukia,Gujarat,24-01-2025
501,Nitya Dara,Alappuzha,Maharashtra,26-08-2021
502,Renee Bath,Begusarai,Rajasthan,04-07-2025
503,Inaaya  Batra,Gulbarga,Kerala,04-12-2022
504,Ritvik Krishnan,Vellore,Delhi,02-07-2023
505,Urvi Rau,Amaravati,Karnataka,12-01-2021
506,Prisha Gandhi,Chandigarh,West Bengal,12-02-2024
507,Misha Anand,Kakinada,Tamil Nadu,17-11-2023
508,Nayantara Deshmukh,Belgaum,Rajasthan,29-09-2023
509,Dharmajan Shukla,Ichalkaranji,Maharashtra,01-12-2023
510,Samar Kunda,Agra,Karnataka,17-12-2024
511,Nirvaan Ram,Hindupur,Kerala,09-06-2023
512,Riaan Dhar,Srikakulam,Uttar Pradesh,29-12-2022
513,Eva Dara,Hindupur,Maharashtra,08-10-2023
514,Kaira Hari,Kozhikode,Rajasthan,18-03-2024
515,Riya Char,Khammam,Rajasthan,14-05-2021
516,Ritvik Mandal,Faridabad,Rajasthan,22-10-2021
517,Lakshay Luthra,Kavali,Tamil Nadu,27-06-2023
518,Dhruv Dani,Malda,West Bengal,08-12-2024
519,Pari Kari,Bhalswa Jahangir Pur,Delhi,02-05-2022
520,Yuvaan Chakraborty,Guna,Gujarat,15-11-2023
521,Piya Behl,Sasaram,Rajasthan,18-05-2021
522,Aaryahi Sule,Agra,Tamil Nadu,06-09-2022
523,Charvi Sarma,Hindupur,Delhi,09-02-2025
524,Neysa Vyas,Latur,Gujarat,10-04-2023
525,Yakshit Anand,Haldia,Kerala,03-05-2021
526,Mannat Chaudry,Bally,Punjab,24-06-2024
527,Kanav Chana,Unnao,Tamil Nadu,20-05-2023
528,Kavya Gara,Kurnool,Karnataka,27-09-2021
529,Vedika Dada,Ghaziabad,Tamil Nadu,06-01-2024
530,Nirvi Soman,Howrah,Uttar Pradesh,20-08-2024
531,Trisha Majumdar,Dharmavaram,Uttar Pradesh,04-10-2022
532,Aarav Sarraf,Visakhapatnam,Delhi,04-05-2022
533,Rati Sundaram,Ramagundam,Punjab,23-09-2023
534,Miraan Sathe,Bellary,Punjab,14-12-2024
535,Ira Keer,Tiruppur,Karnataka,24-08-2024
536,Yashvi Kari,Indore,Uttar Pradesh,21-10-2021
537,Biju Tailor,Barasat,Kerala,05-04-2025
538,Ranbir Khatri,Agra,Uttar Pradesh,02-06-2023
539,Elakshi Raja,Parbhani,Tamil Nadu,04-10-2022
540,Aniruddh Ramakrishnan,Ulhasnagar,Rajasthan,07-06-2022
541,Anaya Badami,Bhopal,Tamil Nadu,01-12-2024
542,Renee Khurana,Satara,Rajasthan,23-04-2022
543,Adira Gandhi,Kirari Suleman Nagar,Kerala,02-03-2022
544,Amira Johal,Hindupur,Gujarat,09-10-2022
545,Akarsh Gour,Anantapur,Karnataka,25-02-2024
546,Nirvi Ghosh,Morbi,Rajasthan,29-12-2024
547,Shlok Mann,Narasaraopet,Karnataka,17-10-2022
548,Vidur Bhandari,Burhanpur,Kerala,04-07-2023
549,Jayesh Golla,Sambhal,Uttar Pradesh,08-06-2024
550,Khushi Ravel,Satara,Punjab,07-02-2024
551,Biju Gala,Nizamabad,Maharashtra,22-03-2023
552,Manikya Sarma,Sasaram,Karnataka,14-03-2025
553,Samar Bandi,Bongaigaon,Tamil Nadu,18-07-2024
554,Aayush Mall,Pune,West Bengal,10-05-2022
555,Neelofar Basak,Mango,Gujarat,15-08-2022
556,Samaira Sampath,Belgaum,Delhi,02-02-2023
557,Kismat Dubey,Nagaon,West Bengal,06-12-2023
558,Jayesh Rastogi,Surat,Tamil Nadu,02-08-2024
559,Nitara Sawhney,Rajahmundry,Uttar Pradesh,01-02-2025
560,Nirvi Banik,Jamshedpur,West Bengal,08-08-2023
561,Ivana Shankar,Medininagar,West Bengal,24-12-2020
562,Ryan Kulkarni,Anand,Tamil Nadu,22-02-2024
563,Jayan Gaba,Durg,Punjab,11-02-2024
564,Hridaan Soni,Bellary,Uttar Pradesh,09-08-2023
565,Ehsaan Keer,Thrissur,West Bengal,08-12-2021
566,Ela Kara,Ozhukarai,Karnataka,29-09-2021
567,Abram Agrawal,Jalna,Gujarat,26-04-2024
568,Oorja Borah,Secunderabad,Uttar Pradesh,24-12-2021
569,Seher Dua,Dewas,West Bengal,05-03-2022
570,Yashvi Lata,Anand,Delhi,14-04-2024
571,Hunar Ratta,Kishanganj,Rajasthan,13-03-2022
572,Armaan Shanker,Sri Ganganagar,Uttar Pradesh,25-06-2022
573,Saanvi Mangal,Burhanpur,Maharashtra,21-08-2025
574,Jayan Khanna,South Dumdum,Delhi,14-11-2022
575,Jayesh Ravi,Kanpur,Gujarat,05-02-2021
576,Miraya Rastogi,Panchkula,Punjab,09-01-2024
577,Pari Kari,Berhampore,Gujarat,06-01-2024
578,Bhavin Gola,Hosur,Maharashtra,13-10-2024
579,Vivaan Andra,Jamnagar,Delhi,30-07-2023
580,Rasha Borde,Rewa,Kerala,08-04-2023
581,Anahita Hora,Amaravati,Kerala,27-04-2022
582,Mamooty Raj,Motihari,Punjab,22-11-2022
583,Yashvi Ramesh,Jodhpur,Uttar Pradesh,29-09-2024
584,Ryan Bir,Malegaon,Maharashtra,10-02-2023
585,Hazel Kata,Rajkot,Gujarat,27-09-2025
586,Jayesh Buch,Udaipur,Rajasthan,22-06-2025
587,Ivana Bumb,Nanded,Maharashtra,13-10-2023
588,Sara Warrior,Ranchi,Delhi,30-08-2025
589,Sara Ramaswamy,Rajahmundry,Maharashtra,31-12-2024
590,Aradhya Sagar,Gwalior,Maharashtra,09-02-2025
591,Arhaan Sathe,Thanjavur,Punjab,05-01-2025
592,Indrans Mannan,Berhampur,Gujarat,12-06-2024
593,Zoya Koshy,Alappuzha,Punjab,08-11-2025
594,Charvi Raval,Kumbakonam,Delhi,01-01-2024
595,Anvi Gala,Kalyan-Dombivli,Karnataka,13-11-2025
596,Samarth Dugar,Mira-Bhayandar,Karnataka,13-08-2023
597,Farhan Wason,Ramgarh,Tamil Nadu,30-04-2022
598,Vanya Brahmbhatt,Raiganj,Karnataka,28-02-2024
599,Tushar Baral,Bareilly,Rajasthan,12-07-2022
600,Adira Deep,Navi Mumbai,Uttar Pradesh,06-03-2022
601,Ivan Jha,Karawal Nagar,Maharashtra,27-06-2021
602,Farhan Buch,Imphal,Tamil Nadu,09-10-2023
603,Bhavin Doctor,Sagar,Kerala,11-07-2024
604,Nishith Kant,Mysore,Gujarat,29-01-2023
605,Jayan Suri,Thoothukudi,Uttar Pradesh,27-04-2024
606,Jayan Garg,Katihar,Punjab,20-07-2025
607,Lavanya Shah,Bhimavaram,Punjab,11-10-2023
608,Indranil Banik,Hajipur,Delhi,15-06-2023
609,Divij Setty,Bhusawal,Gujarat,20-04-2025
610,Taimur Bhalla,Udupi,Maharashtra,24-12-2023
611,Myra Madan,Mysore,Gujarat,14-08-2024
612,Samar Suri,Bhavnagar,Tamil Nadu,15-04-2023
613,Kaira Rajan,Karnal,Gujarat,20-09-2021
614,Siya Dyal,Pallavaram,Uttar Pradesh,29-05-2024
615,Prerak Sridhar,Nashik,Punjab,17-08-2022
616,Ivana Dhar,Bilaspur,Uttar Pradesh,27-11-2021
617,Amira Yadav,Nizamabad,Kerala,14-04-2025
618,Onkar Kapur,Panchkula,Delhi,24-08-2024
619,Anvi Dugal,Hapur,West Bengal,05-05-2024
620,Suhana Sundaram,Pondicherry,Punjab,08-06-2022
621,Aradhya Iyer,Rampur,Karnataka,25-10-2021
622,Neelofar Sangha,Begusarai,Punjab,01-02-2023
623,Myra Kar,Nashik,Maharashtra,06-04-2021
624,Drishya Hora,Sambhal,West Bengal,05-11-2021
625,Neysa Sridhar,Latur,Maharashtra,23-09-2025
626,Ela Bobal,Srikakulam,Karnataka,30-03-2023
627,Adira Gaba,Satna,Kerala,13-03-2022
628,Badal Tara,Bhavnagar,Punjab,24-07-2024
629,Mehul Shenoy,Mango,Rajasthan,18-01-2025
630,Ela Keer,Tenali,Kerala,07-08-2023
631,Dishani Shetty,Jehanabad,Kerala,07-10-2023
632,Zoya Ganguly,Faridabad,Maharashtra,06-08-2023
633,Stuvan Swaminathan,Anantapur,Karnataka,02-05-2024
634,Emir Chandran,Erode,Delhi,10-04-2024
635,Yuvraj  Koshy,Udupi,West Bengal,30-07-2024
636,Divij Gill,Chittoor,Tamil Nadu,17-12-2022
637,Khushi Chatterjee,Thanjavur,Karnataka,14-05-2023
638,Anahi Chaudhari,Motihari,Gujarat,03-06-2025
639,Dhanuk Deol,Mumbai,Kerala,25-07-2023
640,Dhanush Gill,Phagwara,Kerala,04-12-2022
641,Ritvik Shanker,Mysore,West Bengal,09-06-2025
642,Sana Kumer,Kalyan-Dombivli,Kerala,24-04-2021
643,Devansh Kumar,Miryalaguda,Rajasthan,29-03-2024
644,Eshani Bali,Farrukhabad,West Bengal,17-04-2022
645,Zoya Sridhar,Munger,Rajasthan,10-01-2025
646,Adira Hayer,Ozhukarai,Punjab,18-04-2024
647,Dharmajan Arora,Gulbarga,Maharashtra,10-09-2022
648,Adah Saxena,Bally,Tamil Nadu,19-02-2025
649,Heer Dewan,Chinsurah,West Bengal,18-03-2023
650,Jayant Rajagopal,Adoni,Delhi,13-09-2022
651,Samiha Bhargava,Delhi,Delhi,14-08-2023
652,Myra Mallick,Lucknow,West Bengal,15-01-2021
653,Zara Sura,Rewa,Kerala,13-03-2024
654,Madhav Kashyap,Bokaro,Uttar Pradesh,01-09-2022
655,Pihu Krishnamurthy,Ambala,Delhi,17-12-2025
656,Neysa Bath,Belgaum,Karnataka,19-03-2025
657,Onkar Aurora,Faridabad,Gujarat,23-11-2021
658,Pranay Bose,Rampur,Karnataka,03-02-2021
659,Tarini Jain,Sambalpur,West Bengal,02-12-2025
660,Tiya Varghese,Dehradun,Gujarat,10-10-2021
661,Devansh Andra,New Delhi,Maharashtra,12-11-2021
662,Jayan Barad,Rajpur Sonarpur,Gujarat,13-10-2024
663,Jhanvi Shanker,Firozabad,Punjab,10-10-2025
664,Jayan Dugal,Sasaram,Kerala,16-06-2022
665,Tara Rout,Nanded,Uttar Pradesh,12-09-2024
666,Priyansh Kadakia,Rajkot,Punjab,08-06-2021
667,Aniruddh Anand,Jamalpur,Rajasthan,23-06-2023
668,Rohan Choudhury,Chennai,Rajasthan,28-04-2022
669,Rhea Ranganathan,Srikakulam,Punjab,14-02-2024
670,Rohan Kala,Satna,Punjab,14-07-2023
671,Aradhya Dara,Bharatpur,West Bengal,01-12-2021
672,Pihu Dhingra,Bhavnagar,Maharashtra,23-05-2022
673,Trisha Ramanathan,Pudukkottai,Rajasthan,01-04-2023
674,Ritvik Badami,Haridwar,Tamil Nadu,26-12-2023
675,Diya Chahal,Sikar,Gujarat,02-03-2024
676,Mamooty Johal,Mehsana,Punjab,19-03-2024
677,Armaan Kaul,Medininagar,Gujarat,17-07-2022
678,Aarav Guha,Jamnagar,Karnataka,10-11-2023
679,Dhanush Agrawal,Durgapur,West Bengal,30-06-2024
680,Madhav Krishnamurthy,Bhavnagar,Tamil Nadu,17-01-2024
681,Taimur Walia,Chapra,Rajasthan,30-04-2022
682,Miraya Soman,Burhanpur,Maharashtra,01-04-2025
683,Madhav Chahal,Bidar,Punjab,19-08-2022
684,Elakshi Bansal,Satara,West Bengal,06-06-2025
685,Anay Kapadia,Pudukkottai,Maharashtra,15-09-2021
686,Azad Sood,Jamshedpur,West Bengal,06-11-2021
687,Tanya Lata,Nagpur,Rajasthan,17-11-2022
688,Seher Bir,Dharmavaram,West Bengal,04-04-2025
689,Sumer Hayre,Srikakulam,Rajasthan,08-04-2024
690,Uthkarsh Wali,Bathinda,Rajasthan,19-07-2025
691,Sahil Cherian,Jaipur,Uttar Pradesh,01-11-2024
692,Kiaan Koshy,Kozhikode,Punjab,17-08-2025
693,Rhea Sahota,Rampur,Punjab,30-06-2025
694,Kavya Wagle,Thrissur,Karnataka,12-05-2021
695,Nitara Karnik,Indore,Uttar Pradesh,08-10-2023
696,Advika Dash,Surat,Karnataka,10-09-2025
697,Mohanlal Bhatia,Karawal Nagar,Kerala,25-05-2023
698,Hunar Biswas,Vellore,Karnataka,29-11-2022
699,Divyansh Dhaliwal,Bahraich,Maharashtra,04-11-2023
700,Abram Ravi,Kottayam,Rajasthan,23-12-2022
701,Neelofar Kara,Durgapur,Rajasthan,13-05-2022
702,Adah Doshi,Haridwar,Punjab,25-01-2022
703,Uthkarsh Bedi,Chapra,Karnataka,13-09-2024
704,Dharmajan Goswami,Junagadh,Delhi,24-08-2021
705,Elakshi Varkey,North Dumdum,Karnataka,25-07-2021
706,Charvi Ramakrishnan,Rewa,Kerala,19-05-2021
707,Miraan Chadha,Solapur,Rajasthan,01-07-2025
708,Uthkarsh Sahota,Jaipur,Karnataka,12-04-2025
709,Jhanvi Ramachandran,Khora ,Punjab,21-01-2025
710,Amani Sengupta,Kirari Suleman Nagar,Punjab,17-01-2024
711,Biju Krishna,Vasai-Virar,Rajasthan,15-04-2022
712,Vidur Bhat,Pimpri-Chinchwad,Karnataka,16-06-2022
713,Arnav Chacko,Noida,Kerala,19-12-2022
714,Tara Rajan,Sirsa,Kerala,09-06-2023
715,Kabir Khare,Pimpri-Chinchwad,Punjab,01-03-2023
716,Ehsaan Sharma,Bihar Sharif,Punjab,28-12-2022
717,Anika Bobal,Kolhapur,Delhi,06-02-2025
718,Miraya Khare,Salem,Punjab,17-07-2021
719,Shaan Kaur,Hospet,Rajasthan,03-01-2024
720,Nirvaan Mallick,Bijapur,Karnataka,30-12-2021
721,Ehsaan Gade,Bhopal,Punjab,27-03-2024
722,Aarav Joshi,Sangli-Miraj & Kupwad,Punjab,14-08-2025
723,Riya Batta,Bhilai,Karnataka,16-06-2022
724,Neysa Dyal,Singrauli,Punjab,17-02-2022
725,Advika Upadhyay,Bharatpur,Maharashtra,15-03-2024
726,Baiju Hora,Haldia,Delhi,17-06-2021
727,Ojas Kamdar,Miryalaguda,Gujarat,12-11-2024
728,Siya Bhandari,Jodhpur,Rajasthan,10-07-2024
729,Vaibhav Mander,Tirunelveli,Punjab,23-07-2024
730,Manikya Ramakrishnan,Bhatpara,Kerala,18-02-2024
731,Keya Rattan,Bhavnagar,West Bengal,20-09-2025
732,Keya Bhavsar,Aurangabad,Delhi,04-06-2024
733,Ayesha Majumdar,Mysore,West Bengal,27-06-2025
734,Kavya Hari,Miryalaguda,Karnataka,18-06-2024
735,Ahana  Bail,Kumbakonam,Kerala,15-06-2025
736,Akarsh Saran,Hazaribagh,Delhi,18-10-2023
737,Mehul Wali,Madhyamgram,Tamil Nadu,11-07-2024
738,Shanaya Bobal,Fatehpur,West Bengal,31-05-2021
739,Purab Buch,Purnia,Tamil Nadu,12-04-2025
740,Sumer Dara,Ahmedabad,Rajasthan,04-03-2022
741,Lakshit D’Alia,Cuttack,Tamil Nadu,11-12-2025
742,Kavya Sidhu,Ulhasnagar,Maharashtra,09-07-2022
743,Damini Deshpande,Bhind,Gujarat,01-02-2022
744,Vaibhav Lanka,Agra,Kerala,02-01-2023
745,Prisha Sachdeva,Uluberia,Delhi,13-11-2025
746,Zeeshan Sha,Sambhal,Maharashtra,15-07-2022
747,Mehul Ranganathan,Sambalpur,Delhi,25-11-2024
748,Dishani Bassi,Ghaziabad,Delhi,10-05-2023
749,Renee Raval,Lucknow,Punjab,20-09-2023
750,Misha Ben,Cuttack,Rajasthan,02-10-2024
751,Navya Dutt,Sagar,West Bengal,26-01-2021
752,Lagan Varma,Tezpur,Karnataka,11-02-2023
753,Manikya Seshadri,Tiruchirappalli,Gujarat,05-12-2021
754,Aarna Warrior,Jaunpur,Gujarat,03-01-2025
755,Divyansh Bahri,Nagercoil,Delhi,05-07-2023
756,Stuvan Manne,Guntur,Maharashtra,29-09-2023
757,Aarav Ahluwalia,Kollam,Tamil Nadu,26-04-2025
758,Anika Sastry,Kirari Suleman Nagar,West Bengal,23-06-2025
759,Misha Reddy,Thanjavur,Kerala,08-11-2021
760,Hunar Bhat,Satara,Tamil Nadu,12-06-2023
761,Tara Sawhney,Hospet,Punjab,16-11-2025
762,Darshit Sani,Tumkur,Punjab,01-10-2022
763,Devansh Doctor,Sambhal,Rajasthan,10-08-2024
764,Taimur Borde,Thanjavur,Gujarat,08-06-2025
765,Shaan Banerjee,Berhampur,Uttar Pradesh,15-10-2024
766,Zara Lad,Ranchi,West Bengal,06-09-2024
767,Nirvaan Chander,Ratlam,West Bengal,28-04-2022
768,Neysa Iyer,Shimla,Kerala,23-11-2021
769,Kismat Kara,Solapur,Delhi,02-04-2025
770,Vidur Sane,Raurkela Industrial Township,Punjab,24-08-2025
771,Nitara Jani,Kolkata,West Bengal,26-03-2023
772,Romil Bhatia,Agartala,Karnataka,15-01-2025
773,Rhea Savant,Vadodara,Rajasthan,01-11-2021
774,Farhan Lanka,Mehsana,Karnataka,06-03-2024
775,Misha Sankar,Etawah,Punjab,13-10-2025
776,Indranil Bala,Dhanbad,Maharashtra,04-06-2025
777,Saanvi Sankar,Dewas,Kerala,14-04-2024
778,Vritika Thakur,Cuttack,Punjab,17-02-2025
779,Reyansh Toor,Jhansi,Maharashtra,04-04-2021
780,Yashvi Kalla,Kirari Suleman Nagar,Tamil Nadu,04-08-2021
781,Ishita Gaba,Sirsa,Karnataka,11-08-2025
782,Prerak De,Anantapur,Tamil Nadu,10-01-2022
783,Hrishita Karnik,Kolhapur,Uttar Pradesh,04-10-2024
784,Khushi Comar,Bellary,Uttar Pradesh,03-10-2024
785,Saanvi Atwal,Ramgarh,Delhi,07-01-2023
786,Nirvi Din,Mira-Bhayandar,Kerala,26-03-2024
787,Oorja Bhatt,Kolhapur,Uttar Pradesh,22-01-2025
788,Chirag Dixit,Davanagere,Uttar Pradesh,17-04-2022
789,Sara Kari,Nagaon,Uttar Pradesh,24-12-2024
790,Jayant Kalla,Rewa,Uttar Pradesh,27-09-2025
791,Alisha Apte,Srinagar,Uttar Pradesh,30-09-2022
792,Advik Kaur,Alappuzha,Tamil Nadu,14-06-2024
793,Lakshit Gulati,Hospet,Uttar Pradesh,22-10-2022
794,Divyansh Badami,Parbhani,Delhi,24-05-2022
795,Devansh Char,Munger,Kerala,14-03-2024
796,Tanya Srivastava,Bijapur,Kerala,17-01-2021
797,Oorja Date,Tirunelveli,Tamil Nadu,26-11-2022
798,Rasha Singh,Miryalaguda,Rajasthan,03-11-2022
799,Manjari Randhawa,Ambattur,Karnataka,14-03-2025
800,Biju Sathe,Rohtak,Rajasthan,14-10-2021
801,Kaira Borra,Nadiad,Tamil Nadu,22-12-2024
802,Keya Kalla,Noida,Rajasthan,22-10-2024
803,Vardaniya Sem,Shahjahanpur,Karnataka,01-12-2025
804,Oorja Bhavsar,Agartala,Tamil Nadu,26-08-2023
805,Nitya Ranganathan,Fatehpur,Delhi,28-02-2022
806,Fateh Sawhney,Varanasi,Tamil Nadu,08-06-2024
807,Samiha Sandal,Mysore,Uttar Pradesh,27-08-2025
808,Priyansh Comar,Bhagalpur,West Bengal,03-06-2021
809,Manjari Gera,Patna,Rajasthan,21-05-2021
810,Bhavin Balasubramanian,Mysore,Maharashtra,10-01-2023
811,Jayesh Sura,Thane,Uttar Pradesh,28-01-2022
812,Nakul Gala,Sultan Pur Majra,Uttar Pradesh,16-05-2023
813,Faiyaz Virk,Chittoor,Karnataka,27-09-2025
814,Kavya Devi,Bally,Delhi,06-07-2024
815,Riya Kakar,Nagpur,Gujarat,29-01-2024
816,Nakul Lall,Kolkata,Gujarat,02-05-2025
817,Kartik Bandi,Purnia,Uttar Pradesh,21-04-2023
818,Bhamini Bhavsar,Bellary,Gujarat,10-03-2023
819,Dhruv Shankar,Serampore,Kerala,21-12-2021
820,Abram Swaminathan,Indore,Uttar Pradesh,20-04-2023
821,Vihaan Sama,Chittoor,Maharashtra,18-03-2022
822,Ritvik Sundaram,Latur,Delhi,19-09-2021
823,Kartik Lala,Panipat,Maharashtra,07-01-2021
824,Ayesha Lanka,Pallavaram,Gujarat,03-06-2025
825,Vivaan Varma,Bhiwani,Gujarat,15-09-2025
826,Pihu Gupta,Pimpri-Chinchwad,Kerala,19-04-2021
827,Mamooty Divan,Udupi,Delhi,08-09-2024
828,Miraan Kumer,Khora ,Punjab,27-09-2024
829,Lagan Goel,Amravati,Rajasthan,28-05-2025
830,Jhanvi Wali,Moradabad,Rajasthan,15-05-2021
831,Aniruddh Rau,Miryalaguda,Maharashtra,02-12-2024
832,Indrajit Chhabra,Bhavnagar,Tamil Nadu,04-10-2025
833,Abram Gola,Bally,Rajasthan,19-06-2025
834,Ryan Mammen,Mirzapur,Gujarat,13-10-2024
835,Yashvi Srivastava,Bhusawal,Uttar Pradesh,01-06-2023
836,Ivan Ramanathan,Muzaffarnagar,Tamil Nadu,10-03-2022
837,Eva Raman,Sirsa,Uttar Pradesh,14-02-2024
838,Tara Ganesan,Madanapalle,Maharashtra,21-10-2021
839,Himmat Rao,Gurgaon,Delhi,23-06-2021
840,Vedika Kulkarni,Sangli-Miraj & Kupwad,Karnataka,15-02-2025
841,Veer Sami,Vasai-Virar,West Bengal,27-12-2020
842,Madhav Sachdeva,Bharatpur,Rajasthan,11-11-2021
843,Kimaya Sha,Sirsa,Kerala,03-01-2025
844,Miraan Kala,Panihati,Kerala,27-12-2024
845,Samaira Tiwari,Ranchi,Rajasthan,29-05-2025
846,Vritika Jain,Bahraich,Tamil Nadu,11-01-2022
847,Kimaya Kant,Jamalpur,Karnataka,22-06-2021
848,Anya Mahal,Panihati,Punjab,02-02-2021
849,Purab Bhandari,Dibrugarh,Maharashtra,07-04-2025
850,Ivana Bail,Panchkula,Uttar Pradesh,24-10-2022
851,Tushar Jha,Dehri,West Bengal,16-02-2023
852,Anahi Agrawal,Gwalior,Kerala,02-08-2024
853,Mannat Choudhury,Malegaon,Rajasthan,25-10-2024
854,Abram Sur,Saharanpur,Gujarat,09-01-2022
855,Lakshit Manda,Jaipur,Maharashtra,24-10-2023
856,Pari Dasgupta,Arrah,Delhi,30-11-2025
857,Mehul Andra,Arrah,Gujarat,12-11-2024
858,Shaan Dave,Jamnagar,Maharashtra,20-09-2025
859,Pranay Basu,Madhyamgram,Gujarat,17-03-2024
860,Anahi Khosla,Pudukkottai,Maharashtra,21-11-2025
861,Zoya Sagar,Berhampur,Tamil Nadu,19-02-2025
862,Vaibhav Sha,Kishanganj,West Bengal,15-08-2023
863,Khushi Bala,Rajpur Sonarpur,Karnataka,13-11-2021
864,Nayantara Jaggi,Ujjain,Rajasthan,16-09-2021
865,Madhup Suresh,Darbhanga,Rajasthan,25-08-2021
866,Jiya Taneja,Ozhukarai,Delhi,04-11-2024
867,Onkar Sibal,Sonipat,Punjab,14-02-2024
868,Yashvi Warrior,Panchkula,Kerala,08-03-2021
869,Pihu Hans,Hubli–Dharwad,Karnataka,29-04-2021
870,Rati Biswas,Bhiwani,Maharashtra,02-02-2024
871,Manjari Sangha,Malegaon,Gujarat,26-07-2022
872,Tarini Lala,Kurnool,Tamil Nadu,29-11-2021
873,Miraya Doshi,Srinagar,Rajasthan,17-07-2025
874,Aaryahi Shah,Akola,Tamil Nadu,14-01-2022
875,Advika Kurian,Arrah,Uttar Pradesh,28-10-2021
876,Armaan Sant,Jaunpur,Rajasthan,24-08-2021
877,Samiha Madan,Hajipur,Uttar Pradesh,02-03-2024
878,Vidur Mangat,Kozhikode,Kerala,06-06-2023
879,Kaira Handa,Orai,Kerala,03-10-2025
880,Shalv Arya,Kalyan-Dombivli,Delhi,01-01-2023
881,Kashvi Sood,Indore,Punjab,18-02-2021
882,Himmat Chad,Dhule,Kerala,27-01-2022
883,Elakshi Kapoor,Bidar,Rajasthan,07-02-2024
884,Hiran Zacharia,Dehradun,Tamil Nadu,27-12-2024
885,Zeeshan Chopra,Pallavaram,Delhi,25-05-2024
886,Mehul Bali,Ozhukarai,West Bengal,12-12-2024
887,Jayant Gade,Ongole,Karnataka,29-06-2022
888,Kanav Varty,Pali,Maharashtra,12-01-2025
889,Yuvraj  Vaidya,Ranchi,Punjab,15-02-2023
890,Divit Virk,Shivpuri,Karnataka,31-07-2024
891,Nishith Bobal,Amroha,West Bengal,13-04-2025
892,Biju Borah,Katni,Punjab,29-01-2021
893,Anahi Rana,Patiala,Gujarat,18-12-2025
894,Abram Bawa,Chandigarh,Tamil Nadu,06-06-2025
895,Jhanvi Kale,Jabalpur,Gujarat,09-12-2021
896,Himmat Chowdhury,Hosur,Tamil Nadu,29-07-2021
897,Uthkarsh Mani,Sonipat,Delhi,05-10-2023
898,Indranil Handa,Bihar Sharif,Kerala,09-05-2022
899,Siya Anand,Panihati,Karnataka,24-08-2023
900,Anika Chad,Gaya,Tamil Nadu,11-05-2021
